id	Arousal	Dominance	Valence	sentence
WhereToHongKong_36885_37020	3.0	3.0	3.0	b'The Praya the promenade in front of the ferry pier is a good place to observe the many junks and fishing boats in the harbor'
WhereToHongKong_37029_37115	3.0	3.0	3.0	b'There are also several openair restaurants where you can enjoy fresh seafood'
WhereToHongKong_37145_37319	3.0	3.0	3.0	b'Only 35 minutes by ferry from Central Lamma Island is perfect for swimming hiking picnicking birdwatching or just sitting back to watch the bananas grow'
WhereToHongKong_37320_37513	3.0	3.0	3.0	b'Hong Kong\xe2\x80\x99s third largest island has a population of only about 12000 it is still largely undeveloped and life on Lamma if not totally primitive is close to the essentials'
WhereToHongKong_37522_37682	3.0	3.0	3.0	b'Archaeologists indicate that Lamma has probably been inhabited for some 4000 years and the island is known as \xe2\x80\x9cHong Kong\xe2\x80\x99s Stone Age Island \xe2\x80\x9d'
WhereToHongKong_37691_37800	3.0	3.0	3.0	b'The principal settlements are Yung Shue Wan on Lamma\xe2\x80\x99s northwest and Sok Kwu Wan on the east coast'
WhereToHongKong_37801_37934	3.0	3.0	3.0	b'Both villages offer good waterfront restaurants with homestyle Chinese food principally seafood fresh from the tank'
WhereToHongKong_37935_38077	3.0	3.0	3.0	b'The ports are within hiking distance of several beautiful beaches and within a onehour hike of each other on a marked trail'
WhereToHongKong_38078_38175	3.0	3.0	3.0	b'You can build an appetite for dinner by making your way from the beach to the restaurant'
WhereToHongKong_38176_38263	3.0	3.0	3.0	b'Yung Shue Wan is still a very British residential enclave with many nice pubs'
WhereToHongKong_38302_38418	3.0	3.0	3.0	b'Macau the final bastion of Portugal\xe2\x80\x99s great 16thcentury empire is much more than just a quirk of history'
WhereToHongKong_38419_38565	3.0	3.0	3.0	b'Here where East and West first met life combines the spirit of Asia with something of the sunny atmosphere of the Mediterranean'
WhereToHongKong_38574_38679	3.0	3.0	3.0	b'Macau\xe2\x80\x99s historic center with its colonial architecture has a distinctly Medit\xc2\xader\xc2\xadranean flavor'
WhereToHongKong_38680_38957	3.0	3.0	3.0	b'Col\xc2\xad\xc2\xado\xc2\xadn\xc2\xadna\xc2\xad\xc2\xadded public buildings iron balconies winding streets flagstoned squares and the many churches all speak of the Portuguese inheritance as well as the Chinese a fusion of East and West that has produced the unique Macanese culture'
WhereToHongKong_38966_39115	3.0	3.0	3.0	b'The story of the Western discovery of Macau begins in 1513 when Portuguese explorer Jorge Alvares reached the south coast of China'
WhereToHongKong_39116_39215	2.0	3.0	3.0	b'Traders followed in his wake setting up bases in several parts of the Pearl River estuary'
WhereToHongKong_39216_39278	3.0	3.0	3.0	b'Finally in 1557 they were all consolidated in Macau'
WhereToHongKong_39279_39387	3.0	3.0	3.0	b'It was the only European gateway to China and through Macau flowed Western technology and religion'
WhereToHongKong_39388_39489	3.0	3.0	3.0	b'In 1576 Pope Gregory XIII created the Macau diocese covering all of China and Japan'
WhereToHongKong_39498_39545	3.0	3.0	3.0	b'No less impressive were the secular challenges'
WhereToHongKong_39546_39676	3.0	3.0	3.0	b'China and Japan were not on speaking terms so trade between them had to be channeled through a neutral middleman'
WhereToHongKong_39677_39728	3.0	3.0	3.0	b'Lucky Macau fit the specifications exactly'
WhereToHongKong_39729_39874	3.0	3.0	3.0	b'Portugal\xe2\x80\x99s resulting nearmonopoly of East\xe2\x80\x93West trade understandably awakened the competitive instincts of other European powers'
WhereToHongKong_39875_39965	4.0	3.0	3.0	b'The Dutch sent an invasion flotilla to Macau in 1622 but the defenders triumphed'
WhereToHongKong_39966_40026	3.0	3.0	2.0	b'However the end of the golden age was drawing near'
WhereToHongKong_40027_40152	3.0	3.0	3.0	b'China began to relax trade restrictions and with the rise of Hong Kong Macau became an isolated Portuguese outpost'
WhereToHongKong_40161_40325	3.0	3.0	3.0	b'A haven for persecuted Japanese Christians in the 17th century Portugal\xe2\x80\x99s neutrality during World War II assured the territory a flood of refugees'
WhereToHongKong_40326_40461	3.0	3.0	3.0	b'They were joined by a swarm of spies of all conceivable nationalities and Macau won a name for international intrigue'
WhereToHongKong_40470_40579	3.0	3.0	3.0	b'Portugal\xe2\x80\x99s very precarious foothold on the Asian coast ended in 1999 with a formal handover to China'
WhereToHongKong_40580_40741	3.0	3.0	3.0	b'Macau now the Chinese Special Economic Zone of Zhuhai is becoming something like a boomtown as an exporter of toys furniture and electronics'
WhereToHongKong_40742_40954	3.0	3.0	3.0	b'New construction in the past 10 years has changed the city\xe2\x80\x99s skyline with new glittering hotels and highrise apartment blocks the city is beginning to look a little more like Hong Kong'
WhereToHongKong_40963_41143	3.0	3.0	3.0	b'Macau\xe2\x80\x99s population is estimated at around 450000 an appallingly high figure for such a small area recent land reclamation has eased the situation to some extent'
WhereToHongKong_41144_41409	3.0	3.0	3.0	b'If a trace of tropical lethargy still adds to the charm in this city of sidewalk caf\xc3\xa9s palm trees and pedicabs any torpor definitely ends once inside the doors of Macau\xe2\x80\x99s casinos scene of some of the liveliest gambling west of Las Vegas'
WhereToHongKong_41418_41532	3.0	3.0	3.0	b'Gambling provides almost 40 percent of the government\xe2\x80\x99s tax revenues and is a major source of employment'
WhereToHongKong_41533_41607	3.0	3.0	3.0	b'Its spinoff industries prostitution and pawn shops also thrive'
WhereToHongKong_41633_41726	3.0	3.0	3.0	b'The easiest way to get to Macau is by jetfoil operated by TurboJet Tel 28593333'
WhereToHongKong_41727_41764	3.0	3.0	4.0	b'The 40mile trip takes about an hour'
WhereToHongKong_41773_41914	3.0	3.0	3.0	b'Departures are from the Macau Ferry Terminal just west of Central in the Shun Tak Centre 200 Connaught Road Central in Hong Kong'
WhereToHongKong_41923_41976	3.0	3.0	3.0	b'Jetfoils leave every 15 to 30 minutes 24 hours a day'
WhereToHongKong_41985_42101	3.0	3.0	3.0	b'Entry procedures are similar to those in Hong Kong\xe2\x80\x82\xe2\x80\x94\xe2\x80\x82most nationalities need only a passport to enter Macau'
WhereToHongKong_42102_42243	3.0	3.0	4.0	b'Macau\xe2\x80\x99s own currency the pataca is pegged to the Hong Kong dollar and you can use your Hong Kong currency freely in Macau'
WhereToHongKong_42252_42375	3.0	3.0	3.0	b'Upon arrival in Macau be sure to stop by the Macau Government Tourist Office for a map brochures and directions'
WhereToHongKong_42376_42539	3.0	3.0	3.0	b'Outside the terminal you will find taxis as well as buses to all points take 3 3A 10 or 10A to the historic center exact change is required'
WhereToHongKong_42548_42646	3.0	3.0	3.0	b'You\xe2\x80\x99ll also be approached by pedicab drivers these are tricycles carrying two passengers'
WhereToHongKong_42647_42778	3.0	3.0	3.0	b'Pedicabs were once the most common form of transportation in Macau but today they are mainly a tourist attraction'
WhereToHongKong_42811_43039	3.0	3.0	3.0	b'Directly across the street from the wharf where passengers arrive from Hong Kong is the first surprise to greet visitors to Macau\xe2\x80\x82\xe2\x80\x94\xe2\x80\x82the vast Jaialai Palace said to be the world\xe2\x80\x99s most luxurious front\xc3\xb3n'
WhereToHongKong_43040_43195	4.0	4.0	3.0	b'In an effort to provide yet one more thing to bet on players are imported from Spain to take part in this lightningfast Basque ball game'
WhereToHongKong_43204_43428	3.0	3.0	3.0	b'The grandstand situated on the seaside road the Avenida da Amizade Friendship Avenue marks the finishing line for the Macau Grand Prix the international carracing event held here every November'
WhereToHongKong_43429_43625	4.0	3.0	4.0	b'Also in front of the ferry terminal is a new Cyber fountain with 86 water spouts that shoot up to 70 m 230 ft and are illuminated at night by 288 spotlights producing 80 colors'
WhereToHongKong_43634_43830	3.0	3.0	4.0	b'Continuing around the peninsula in a clockwise direction brings you to the Rua da Praia Grande Big Beach Street\xe2\x80\x82\xe2\x80\x94\xe2\x80\x82a pleasant promenade with shaded benches under the banyan trees'
WhereToHongKong_43831_43907	3.0	3.0	3.0	b'Along this elegant avenue is Government House a modest pink palace'
WhereToHongKong_43916_43990	3.0	3.0	3.0	b'The central square of the historic city center is Largo do Senado'
WhereToHongKong_43991_44175	3.0	3.0	3.0	b'For an authentic feel of old Portugal slip into the cool entrance hall of theimpressive Leal Senado \xe2\x80\x9cLoyal Senate\xe2\x80\x9d building a fine example of colonial architecture'
WhereToHongKong_44176_44257	3.0	3.0	3.0	b'On the inside walls are flowered blue tiles azulejos and coats of arms'
WhereToHongKong_44258_44495	3.0	3.0	3.0	b'The inscription over the archway reads \xe2\x80\x9cCidade do nome de Deus n\xc3\xa3o ha outra mais leal\xe2\x80\x9d \xe2\x80\x9cCity of the Name of God None is More Loyal\xe2\x80\x9d\xe2\x80\x82\xe2\x80\x94\xe2\x80\x82a bit of praise attributed to Portugal\xe2\x80\x99s King John IV in the 17th century'
WhereToHongKong_44496_44707	3.0	3.0	3.0	b'For all its historic grandeur the loyal Senate now is the equivalent of a city council its statesmanship dedicated to water supplies sewage lines and the establishment of playgrounds'
WhereToHongKong_44716_44872	3.0	3.0	3.0	b'Macau\xe2\x80\x99s most memorable monument is the Baroque fa\xc3\xa7ade of the ruins of S\xc3\xa3o Paulo the only remains of a beautiful 17thcentury Jesuit church'
WhereToHongKong_44873_44962	3.0	3.0	3.0	b'On top of a hill in the center of the city it\xe2\x80\x99s approached by a grand staircase'
WhereToHongKong_44963_45069	3.0	3.0	2.0	b'The rest of the building and an adjoining college were destroyed in a typhoonfanned fire in 1835'
WhereToHongKong_45070_45220	3.0	3.0	3.0	b'The rich sculptural effects on the fa\xc3\xa7ade mix Eastern and Western symbols familiar saints Chinese dragons and a Portuguese caravel'
WhereToHongKong_45221_45325	2.0	3.0	3.0	b'Beneath the church the Museum of Sacred Art houses a collection of sacramental objects'
WhereToHongKong_45334_45485	3.0	3.0	3.0	b'The ambitious Museum of Macau open Tuesday\xe2\x80\x93Sunday 10am\xe2\x80\x936pm admission HK15 opened in 1998 in the lower levels of the Monte Fortress'
WhereToHongKong_45486_45528	3.0	3.0	3.0	b'Entrance is by escalator near St Paul\xe2\x80\x99s'
WhereToHongKong_45529_45611	3.0	3.0	3.0	b'It gives an overview of Macau\xe2\x80\x99s history and its daily life and traditions'
WhereToHongKong_45612_45706	3.0	3.0	3.0	b'A recreated street of colonial Macau is lined with traditional Chinese shops'
WhereToHongKong_45707_45868	3.0	3.0	3.0	b'The fort built by the Jesuits in the 17th century as a defense against the Dutch was largely destroyed by the same fire that burned St Paul\xe2\x80\x99s'
WhereToHongKong_45877_46045	3.0	3.0	3.0	b'Lu\xc3\xads Vaz de Cam\xc3\xb5es 1524\xe2\x80\x931580 the Portuguese national poet whose work immortalized that country\xe2\x80\x99s golden age of discoveries may have stayed in Macau'
WhereToHongKong_46046_46222	3.0	3.0	3.0	b'Local legend claims that he wrote part of his great saga Os Lus\xc3\xadadas in what is now called the Cam\xc3\xb5es Grotto situated in the spacious tropical Cam\xc3\xb5es Garden'
WhereToHongKong_46231_46335	3.0	3.0	3.0	b'Next to the museum behind a gate opened to anyone who knocks is the Old Protestant Cemetery'
WhereToHongKong_46336_46462	3.0	3.0	3.0	b'Those whose fate was to die on some far foreign field could not have wanted a more peaceful lovely graveyard'
WhereToHongKong_46463_46547	3.0	3.0	3.0	b'The small whitewashed chapelwas the first Protestant church built in China'
WhereToHongKong_46556_46662	3.0	3.0	3.0	b'For a different vision of Old China spend a few quiet moments in the classic Lou Lim Ieoc Garden'
WhereToHongKong_46663_46790	4.0	4.0	4.0	b'Here arched bridges pagodas fish ponds and stands of bamboo create the mood of a timeless Chinese painting'
WhereToHongKong_46791_46880	3.0	3.0	3.0	b'Nearby is the Memorial House of Dr Sun Yatsen founder of the Chinese Republic'
WhereToHongKong_46881_47038	3.0	3.0	3.0	b'Photos and documents tell the life story of the physicianrevolutionarystatesman who lived for a time in Macau but never in this building'
WhereToHongKong_47047_47200	3.0	3.0	4.0	b'Kun Iam Tong off Avenida do Coronel Mesquita open daily 8am\xe2\x80\x936pm is a 17thcentury Buddhist temple of considerable splendor and charm'
WhereToHongKong_47437_47619	3.0	3.0	3.0	b'An unexpected piece of historical memorabilia turns up in the monastery garden where guides point out a small stone table used for a treatysigning ceremony in 1844'
WhereToHongKong_47620_47857	3.0	3.0	3.0	b'The signatories who were the Chinese viceroy from Canton and the minister plenipotentiary of the United States of America put their names to a historic document\xe2\x80\x82\xe2\x80\x94\xe2\x80\x82the firstever treaty between the two countries'
WhereToHongKong_47866_47952	3.0	3.0	3.0	b'Another important ceremony took place in 1999 when Macau became part of China'
WhereToHongKong_47953_48145	3.0	4.0	3.0	b'The Handover Pavilion was meant to be a temporary structure but public outcry ensured its preservation located on Xian Xing Hai open weekdays 10am\xe2\x80\x936pm until 10pm weekends'
WhereToHongKong_48146_48283	3.0	3.0	3.0	b'Nearby is the Macau Cultural Center and the Museum of Art open Tuesday\xe2\x80\x93Sunday 10am\xe2\x80\x937pm closed Monday small admission'
WhereToHongKong_48294_48476	2.0	3.0	3.0	b'Macau\xe2\x80\x99s oldest museum the Maritime Museum Wednesday\xe2\x80\x93Monday 10am\xe2\x80\x93530pm admission HK10 HK5 children over 10 traces the history of Macau\xe2\x80\x99s connection to the sea'
WhereToHongKong_48477_48565	3.0	3.0	3.0	b'Exhibits cover fishing seaborne trade sea transport and there is an aquarium'
WhereToHongKong_48566_48630	3.0	3.0	4.0	b'The museum also offers boat tours aboard a fishing junk'
WhereToHongKong_48639_48714	3.0	3.0	3.0	b'The museum is almost on the spot where the Portuguese first landed'
WhereToHongKong_48715_48915	3.0	3.0	3.0	b'When they came ashore they found the AMa Temple properly called Ma Kok Temple open daily dawn to dusk dedicated to the favorite goddess of fishermen who is also known as Tin Hau'
